NUM_POSTE;NOM_USUEL;COMMUNE;LIEU_DIT;DATOUVR;DATFERM;LAT;LON;LAMBX;LAMBY;ALTI;TYPE_POSTE_ACTUEL
18197005;SAINT-AMAND-MONTROND-SPC;SAINT-AMAND-MONTROND;SPC-223-ST-AMAND-MONTROND;2004-08-01;2011-08-25;46.725000;2.491667;6118;21917;159;5
18231002;SAINT-PIERRE-LES-ETIEUX-SPC;SAINT-PIERRE-LES-ETIEUX;SPC-223-Saint-Pierre-Les-Etieux;2013-08-01;;46.726000;2.624167;6219;21918;171;5
18247001;SAVIGNY-EN-SEPTAINE-SPC;SAVIGNY-EN-SEPTAINE;SPC-223-SAVIGNY-EN-SEPTAINE;2004-08-01;2011-04-13;47.048667;2.566000;6174;22277;148;5
18269004;VAILLY-SUR-SAULDRE-SPC;VAILLY-SUR-SAULDRE;SPC-223-VAILLY-SUR-SAULDRE;2004-08-01;;47.457167;2.647333;6234;22731;205;5
18279006;VIERZON-SPC;VIERZON;SPC-223-VIERZON;2004-08-01;;47.216500;2.065500;5794;22463;102;5
19007001;ALTILLAC-SPC;ALTILLAC;SPC-222-Altillac;2004-08-01;;44.977000;1.844167;5611;19975;147;5
19010004;ARGENTAT-SPC;ARGENTAT-SUR-DORDOGNE;SPC-222-Argentat;2004-08-01;2020-12-04;45.092833;1.942000;5689;20103;190;5
19010005;ARGENTAT-BASTEYROUX-SPC;ARGENTAT-SUR-DORDOGNE;SPC-222-Argentat(Basteyroux);2004-08-01;;45.083333;1.946500;5692;20093;190;5
19015003;AYEN-SPC;AYEN;SPC-222-Ayen;2004-08-01;;45.247667;1.328000;5208;20280;305;5
19023003;BEYNAT-SPC;BEYNAT;SPC-223-Beynat;2006-09-01;;45.122500;1.727500;5520;20137;394;5
19031010;BRIVE-LA-GAILLARDE-SPC;BRIVE-LA-GAILLARDE;SPC-222-Brive-la-Gaillarde;2004-08-01;2020-09-29;45.163833;1.540667;5374;20185;116;5
19062003;CORREZE-SPC;CORREZE;SPC-222-Corrèze;2004-08-01;;45.371500;1.882000;5643;20413;472;5
19101001;LAGUENNE-SPC;LAGUENNE-SUR-AVALOUZE;SPC-222-Laguenne;2004-08-01;;45.250500;1.765500;5551;20279;220;5
19107002;LARCHE-SPC;SAINT-PANTALEON-DE-LARCHE;SPC-222-Larche;2004-08-01;;45.123333;1.416167;5275;20141;105;5
19112001;LESTARDS-SPC;LESTARDS;SPC-222-Montceau la Virolle;2004-08-01;2020-09-29;45.576000;1.839500;5611;20641;522;5
19121004;LUBERSAC-SPC;LUBERSAC;SPC-222-Lubersac;2004-08-01;;45.441667;1.360833;5236;20495;287;5
19149001;NEUVILLE-SIRIEIX-SPC;NEUVILLE;SPC-223-Neuville-Sirieix;1985-01-01;2020-08-19;45.114667;1.813000;5587;20128;592;5
19153001;OBJAT-SPC;VOUTEZAC;SPC-222-OBJAT;2017-03-01;2020-12-04;45.305833;1.415667;5277;20343;161;5
19165001;PEYRISSAC-SPC;LE LONZAC;SPC-222-Peyrissac;2004-08-01;;45.499833;1.705500;5506;20557;374;5
19249003;SAINT-YRIEIX-LE-DEJALAT-SPC;SAINT-YRIEIX-LE-DEJALAT;SPC-222-St-Yrieix-le-Déjalat;2004-08-01;;45.467667;1.965667;5709;20520;646;5
19255004;SEILHAC-SPC;SEILHAC;SPC-222-Seilhac;2004-08-01;;45.365000;1.716667;5514;20407;490;5
19272005;TULLE-SPC;TULLE;SPC-222-Tulle;2004-08-01;2020-12-04;45.275000;1.780000;5563;20307;223;5
19276007;UZERCHE-SPC;UZERCHE;SPC-222-Uzerche;2004-08-01;;45.427833;1.565833;5396;20478;340;5
19278001;VARETZ-SPC;SAINT-VIANCE;SPC-222-Varetz(Pont de Burg);2004-08-01;;45.218000;1.438000;5294;20246;100;5
19288003;VOUTEZAC-OBJAT-SPC;VOUTEZAC;SPC-222-Le  Saillant;2004-08-01;;45.285167;1.464000;5315;20320;126;5
20303001;SAN GIULIANO-INRAE;SAN-GIULIANO;S R A. INRA;1959-01-01;;42.286667;9.521667;11935;17252;47;5
21106001;BRETENIERES_INRAE;BRETENIERE;DOM.-D EPOISSES;1953-01-01;;47.239167;5.102333;8093;22525;211;5
21349002;LIERNAIS-SPC;LIERNAIS;SPC-223-Liernais;2004-08-01;;47.199500;4.272000;7466;22462;489;5
22001002;ALLINEUC-SPC;ALLINEUC;SPC-223-ALLINEUC(Barrage de Bosméléac);2006-09-01;;48.300000;-2.901667;2115;23797;185;5
22122002;LAURENAN-SPC;LAURENAN;SPC-222-La Lande aux chiens;2011-10-01;2019-06-30;48.187667;-2.524833;2386;23655;139;5
22305001;SAINT-JOUAN-DE-L'ISLE-SPC;SAINT-JOUAN-DE-L'ISLE;SPC-222-ST-JOUAN-DE-L'ISLE;2017-01-15;2019-07-31;48.254000;-2.168000;2656;23712;60;5
22344001;TREBRIVAN-SPC;TREBRIVAN;SPC-222-TREBRIVAN(Le Nezert);2004-08-01;;48.320833;-3.510000;1666;23852;179;5
23045003;CHAMBON-SUR-VOUEIZE-SPC;CHAMBON-SUR-VOUEIZE;SPC-222-Chambon-sur-Voueize;2004-08-01;;46.186333;2.433833;6075;21318;339;5
24013001;ATUR-SPC;BOULAZAC ISLE MANOIRE;SPC-223-Atur;2005-01-01;2016-03-31;45.139000;0.774500;4771;20166;242;5
24037011;BERGERAC-SPC;BERGERAC;SPC-222-Bergerac;2004-08-01;2020-09-29;44.848833;0.483500;4534;19848;28;5
24064004;BRANTOME-SPC;BRANTOME EN PERIGORD;SPC-222-Brantome;2004-08-01;;45.362500;0.648833;4677;20416;108;5
24091002;CENAC-ET-ST-JULIEN-SPC;CENAC-ET-SAINT-JULIEN;SPC-222-Cénac-et-st-Julien;2004-08-01;;44.805000;1.204500;5103;19789;77;5
24098001;CHAMPCEVINEL-SPC;CHAMPCEVINEL;SPC-223-CHAMPCEVINEL;1968-01-01;2016-03-31;45.202500;0.735000;4741;20237;182;5
24120001;CHERVEIX CUBAS-SPC;CHERVEIX-CUBAS;SPC-222-Cherveix-Cubas;1987-01-01;;45.297667;1.127500;5051;20337;148;5
24134001;CORGNAC-SUR-L'ISLE-SPC;CORGNAC-SUR-L'ISLE;SPC-222-Corgnac-sur-l'isle;1987-01-01;;45.375667;0.949167;4913;20426;141;5
24161001;EGLISE-NEUVE-D'ISSAC-SPC;EGLISE-NEUVE-D'ISSAC;SPC-223-Eglise-Neuve-D'Issac;1992-01-01;;44.971667;0.413333;4482;19986;161;5
24164003;EXCIDEUIL-SPC;EXCIDEUIL;SPC-222-Excideuil;2004-08-01;2020-09-29;45.336667;1.061667;5000;20382;159;5
24204001;GREZES-SPC;LES COTEAUX PERIGOURDINS;SPC-223-Grezes;1968-01-01;;45.102333;1.376500;5244;20118;352;5
24218003;JUMILHAC-SPC;JUMILHAC-LE-GRAND;SPC-223-JUMILHAC;2013-01-01;;45.504167;1.062333;5004;20568;224;5
24291004;MONTIGNAC-SPC;MONTIGNAC-LASCAUX;SPC-222-Montignac;2004-08-01;;45.065333;1.161167;5073;20079;99;5
24299003;MUSSIDAN-SPC;SAINT-FRONT-DE-PRADOUX;SPC-222-Mussidan;2004-08-01;2020-09-29;45.038333;0.370833;4450;20061;56;5
24322007;PERIGUEUX-SPC;PERIGUEUX;SPC-222-Périgueux;2004-08-01;;45.185000;0.701333;4714;20218;101;5
24352005;RIBERAC-SPC;VILLETOUREIX;SPC-222-Riberac;2005-01-01;;45.256667;0.342500;4434;20304;75;5
24425001;SAINT-JEAN-DE-COLE-1-SPC;SAINT-JEAN-DE-COLE;SPC-222-St-Jean-de-Cole;1987-06-01;;45.421667;0.836000;4825;20479;150;5
24453002;SAINT-MARTIN-SPC;SAINT-MARTIN-DE-FRESSENGEAS;SPC-223-ST-Martin-de-Fressengeas;1985-01-01;;45.451333;0.844667;4832;20512;290;5
24479002;SAINT-PARDOUX-LA-RIVIERE-SPC;SAINT-PARDOUX-LA-RIVIERE;SPC-222-St-Pardoux-la-Rivière;2004-08-01;2020-09-29;45.492500;0.748333;4758;20559;144;5
24519002;SARLANDE-SPC;SARLANDE;SPC-223-SARLANDE;2013-01-01;;45.432667;1.123833;5050;20488;267;5
25219400;EPENOY-NIVO;EPENOY;CHATEAU D'EAU;2009-01-01;;47.126833;6.366500;9056;22442;750;5
26063003;BUIS-LES-BARONNIES-SPC;BUIS-LES-BARONNIES;SPC-222-Buis-Les-Baronnies;2007-08-01;;44.253167;5.255833;8333;19212;367;5
26264003;REMUZAT-SPC;REMUZAT;SPC-222-Rémuzat;2004-08-01;;44.411667;5.353333;8404;19391;460;5
26348002;TAULIGNAN-SPC;TAULIGNAN;SPC-223-Taulignan;2004-08-01;2019-02-01;44.444833;5.012000;8130;19418;290;5
26376001;VILLEPERDRIX-SPC;VILLEPERDRIX;SPC-222-Villeperdrix;2015-07-20;;44.437833;5.315000;8372;19419;600;5
28061002;BROU-SPC;BROU;SPC-223-Brou;2006-09-01;2019-11-08;48.215333;1.161667;5126;23580;155;5
28236001;MARGON-BARRAGE-SPC;ARCISSES;SPC-223-Barrage;2016-02-01;2021-09-16;48.349167;0.844667;4893;23733;106;5
29013001;BOTMEUR-SPC;BOTMEUR;SPC-222-(Botmeur);2004-08-01;2016-11-15;48.385333;-3.914333;1373;23947;267;5
29018003;BRENNILIS-SPC;BRENNILIS;SPC-222-Brennilis;2016-12-15;;48.353333;-3.871500;1402;23909;220;5
29027002;CHATEAUNEUF-DU-FAOU-SPC;CHATEAUNEUF-DU-FAOU;SPC-222-(Pont-Pol-Ty-Glas);2004-08-01;2019-08-31;48.165167;-3.860833;1393;23699;102;5
29049002;ELLIANT-SPC;ELLIANT;SPC-222-ELLIANT(Kerryannick);2004-08-01;;47.995000;-3.876833;1366;23512;112;5
29051001;ERGUE-GABERIC-SPC;ERGUE-GABERIC;SPC-222-ERGUE-GABERIC;2004-08-01;2019-07-31;48.035833;-3.977500;1295;23563;75;5
29066001;GUENGAT-SPC;GUENGAT;SPC-222-GUENGAT(Ty-Planche);2004-08-01;2019-08-31;48.027500;-4.146667;1169;23564;110;5
29106001;LANDREVARZEC-SPC;LANDREVARZEC;SPC-222-LANDREVARZEC(Kervalennou);2004-08-01;;48.086667;-4.073833;1228;23625;99;5
29125001;LEUHAN-SPC;LEUHAN;SPC-223-LEUHAN(Pont-Orven);2006-09-01;2008-06-26;48.110000;-3.815000;1422;23636;172;5
29163004;PLEYBER-CHRIST-SPC;PLEYBER-CHRIST;SPC-223-PLEYBER-CHRIST(Gendarmerie);2004-08-01;2019-07-31;48.504667;-3.873000;1414;24077;130;5
29177001;PLOUARZEL-SPC;PLOUARZEL;SPC-222-PLOUARZEL;2017-01-15;2019-01-31;48.455167;-4.680333;814;24072;20;5
29191003;PLOUGONVEN-SPC;PLOUGONVEN;SPC-222-PLOUGONVEN(Toulivinen);2004-08-01;2019-07-31;48.494167;-3.686667;1551;24054;169;5
29202002;PLOUNEOUR-MENEZ-SPC;PLOUNEOUR-MENEZ;SPC-222-PLOUNEOUR-MENEZ(Le Plessis);2004-08-01;2019-08-31;48.461667;-3.817500;1451;24026;250;5
29250001;SAINT-HERNIN-SPC;SAINT-HERNIN;SPC-222-St-HERNIN(Bellevue);2004-08-01;;48.188333;-3.605667;1585;23711;127;5
29274001;SCAER-SPC;SCAER;SPC-222-SCAER(Kervelennec);2004-08-01;2019-08-31;48.003833;-3.701000;1498;23511;181;5
29275003;SCRIGNAC-SPC;SCRIGNAC;SPC-222-SCRIGNAC(Poulpry);2004-08-01;2019-07-31;48.451667;-3.651667;1573;24005;240;5
30003002;AIGUES-MORTES-SPC;AIGUES-MORTES;SPC-223-Portes;2002-08-01;2015-02-25;43.584167;4.150833;7467;18442;1;5
30007007;ALES-SPC;ALES;SPC-222-Alès;2000-01-01;;44.120167;4.079167;7396;19036;140;5
30010003;ANDUZE-SPC;ANDUZE;SPC-222-Anduze;2000-01-01;;44.061167;3.984500;7321;18969;132;5
30028004;BAGNOLS-SUR-CEZE-SPC;BAGNOLS-SUR-CEZE;SPC-222-Bagnols sur Cèze;2000-01-01;;44.169167;4.619833;7827;19102;50;5
30036001;BERNIS-SPC;BERNIS;SPC-222-Bernis;2000-08-31;;43.762500;4.305833;7587;18643;16;5
30037002;BESSEGES-SPC;BESSEGES;SPC-223-BESSEGES;2006-01-01;;44.295833;4.093500;7403;19232;178;5
30040002;BLANDAS-SPC;BLANDAS;SPC-222-Blandas;2004-08-01;;43.916667;3.515000;6947;18802;655;5
30046001;BOUCOIRAN-ET-NOZIERES-SPC;BOUCOIRAN-ET-NOZIERES;SPC-222-Boucoiran-et-Nozières;2000-09-01;;44.015500;4.155167;7459;18921;91;5
30050001;BRAGASSARGUES-SPC;BRAGASSARGUES;SPC-222-Bragassargues;2000-01-01;;43.925833;4.025000;7357;18819;106;5
30056001;LA BRUGUIERE-SPC;LA BRUGUIERE;SPC-223-La Bruguière;2002-08-01;;44.111833;4.412833;7663;19034;285;5
30059002;LE CAILAR-SPC;LE CAILAR;SPC-222-Le Cailar;2000-09-01;;43.687000;4.225500;7524;18557;7;5
30060001;CAISSARGUES-SPC;CAISSARGUES;SPC-222-Caissargues;2000-08-31;;43.800000;4.380000;7646;18686;22;5
30093004;CONQUEYRAC-1-SPC;CONQUEYRAC;SPC-222-Conqueyrac;2000-01-01;;43.951500;3.929333;7279;18846;132;5
30093005;CONQUEYRAC-2-SPC;CONQUEYRAC;SPC-222-Ceyrac;2000-01-01;;43.916500;3.910000;7265;18807;128;5
30105002;LE MAZET-SPC;DOURBIES;SPC-223-Le Mazet;2004-08-01;;44.070000;3.466167;6905;18972;883;5
30117002;FOURQUES-INRAE;FOURQUES;MAS-D ADRIEN;1972-01-01;;43.706667;4.558333;7792;18586;3;5
30128003;GENERAC-SPC;GENERAC;SPC-222-Générac;2000-09-01;;43.740333;4.370000;7640;18620;80;5
30153004;MALONS-SPC;MALONS-ET-ELZE;SPC-223-Malons;2012-03-01;;44.427500;3.977500;7307;19376;990;5
30156001;MARGUERITTES-SPC;MARGUERITTES;SPC-222-Marguerittes;2000-09-01;;43.873000;4.430667;7684;18768;41;5
30168001;MIALET-SPC;MIALET;SPC-222-Mialet;2000-09-01;;44.125833;3.909500;7260;19040;140;5
30175002;MONTCLUS-SPC;MONTCLUS;SPC-222-Monclus;2000-09-01;;44.265000;4.430667;7673;19204;100;5
30189015;NIMES-SPC;NIMES;SPC-222-Nîmes;2001-01-01;;43.826667;4.335000;7609;18715;50;5
30202004;PONT-SAINT-ESPRIT-SPC;PONT-SAINT-ESPRIT;SPC-222-Pont-St-Esprit;2007-08-01;;44.260333;4.649000;7847;19204;43;5
30210004;QUISSAC-SPC;QUISSAC;SPC-223-Quissac;2002-08-01;;43.907000;4.000333;7337;18798;86;5
30212003;REMOULINS-SPC;REMOULINS;SPC-222-Remoulins;2000-09-01;;43.938000;4.557833;7785;18844;22;5
30219001;MADIERE-SPC;ROGUES;Madière;2020-07-01;;43.854167;3.564000;6988;18733;238;5
30228001;SAINTE-ANASTASIE-SPC;SAINTE-ANASTASIE;SPC-223-Russan;2004-01-01;;43.931167;4.320167;7594;18831;78;5
30239002;SAINTE-CECILE-D'ANDORGE-SPC;SAINTE-CECILE-D'ANDORGE;SPC-222-Sainte Cécile;2000-01-01;;44.243333;3.981667;7315;19172;291;5
30249001;SAINT-DIONIZY-SPC;SAINT-DIONISY;SPC-222-Saint Dionisy;2000-09-01;;43.800167;4.233000;7527;18683;36;5
30263003;SAINT-HIPPOLYTE-DU-FORT-SPC;SAINT-HIPPOLYTE-DU-FORT;SPC-222-Saint Hippolyte;2000-09-01;;43.960833;3.862500;7226;18856;190;5
30269007;SAINT-JEAN-DU-GARD-SPC;SAINT-JEAN-DU-GARD;SPC-223-Saint Jean du Gard;2003-10-31;;44.103833;3.883667;7239;19015;200;5
30310001;SAUMANE-SPC;SAUMANE;SPC-222-Saumane;2000-09-01;;44.120000;3.763333;7143;19031;300;5
30316004;SENECHAS-SPC;SENECHAS;SPC-223-Barrage-de-Senechas;2015-02-01;;44.319500;4.050000;7367;19258;300;5
30321002;SOMMIERES-SPC;SOMMIERES;SPC-222-Sommières;2000-09-01;;43.782500;4.089500;7412;18661;29;5
30322002;SOUDORGUES-SPC;SOUDORGUES;SPC-222-Soudorgues;2000-09-01;;44.062167;3.827500;7195;18968;550;5
30327001;THARAUX-SPC;THARAUX;SPC-222-Tharaux;2000-09-01;;44.243500;4.300500;7569;19178;96;5
30339009;VALLERAUGUE-SPC;VAL-D'AIGOUAL;SPC-222-Valleraugue;2004-08-01;;44.079000;3.653000;7055;18984;360;5
30341005;VAUVERT-SPC;VAUVERT;SPC-222-Vauvert;2000-09-01;2019-05-22;43.687333;4.247667;7542;18558;50;5
30349002;VIC-LE-FESQ-SPC;VIC-LE-FESQ;SPC-222-Vic Le Fesq;2000-09-01;;43.871333;4.078667;7401;18760;45;5
30350005;LE-VIGAN-SPC;LE VIGAN;SPC-222-Le Vigan;2001-01-01;2016-06-16;43.988833;3.591167;7007;18883;381;5
30350100;LA-TERRISSE-SPC;LE VIGAN;La-Terrisse;2020-07-01;;44.001167;3.654667;7058;18897;191;5
31020002;ASPET-SPC;ASPET;SPC-222-Aspet;2004-08-01;;43.021000;0.795333;4741;17810;446;5
31042013;LUCHON-SPC;BAGNERES-DE-LUCHON;SPC-222-Bagnères-de-Luchon;2011-01-01;;42.805833;0.602500;4578;17574;620;5
31048001;BAZIEGE-SPC;BAZIEGE;SPC-222-Baziege;2004-08-01;;43.451333;1.611000;5411;18280;160;5
31065002;BERAT-SPC;BERAT;SPC-222-Bérat;2006-01-01;2021-06-27;43.384000;1.174667;5056;18209;208;5
31080003;BOULOGNE-SUR-GESSE-SPC;BOULOGNE-SUR-GESSE;SPC-222-Boulogne-sur-Gesse;2004-08-01;;43.272500;0.664833;4640;18092;341;5
31139001;CHAUM-SPC;CHAUM;SPC-222-Chaum;2004-08-01;;42.938833;0.647667;4618;17721;492;5
31199001;FRONSAC-HYDRO-SPC;CHAUM;SPC-222-Fronsac;2007-01-01;2019-03-26;42.938833;0.647500;4618;17721;472;5
31232001;GRENADE-SPC;GRENADE;SPC-222-Grenade;2004-08-01;;43.770000;1.289500;5155;18637;115;5
31239004;L'ISLE-EN-DODON-SPC;L'ISLE-EN-DODON;SPC-222-L'isle-en-Dodon;2004-08-01;;43.377833;0.839333;4784;18207;200;5
31314001;MANCIOUX-SPC;MANCIOUX;SPC-222-Mancioux;2005-01-01;;43.157833;0.958000;4876;17960;316;5
31406003;CAZERES-SPC;PALAMINY;SPC-222-Palaminy;2004-08-01;;43.201833;1.071000;4969;18008;245;5
31424001;PLAISANCE-DU-TOUCH-SPC;PLAISANCE-DU-TOUCH;SPC-222-Plaisance-du-touch;2006-01-01;;43.565833;1.304167;5164;18410;168;5
31457001;ROQUEFORT-SUR-GARONNE-SPC;MAZERES-SUR-SALAT;SPC-222-Roquefort-sur-Garonne;2004-08-01;;43.152500;0.974833;4890;17954;276;5
31470003;SUPERBAGNERES-SPC;SAINT-AVENTIN;Superbagnères;2016-11-11;;42.759333;0.587500;4564;17523;1660;5
31471001;SAINT-BEAT-SPC;SAINT-BEAT-LEZ;SPC-223-SAINT-BEAT;2013-12-01;;42.916333;0.690000;4652;17696;496;5
31483003;VALENTINE-SPC;SAINT-GAUDENS;SPC-222-St-Gaudens;2004-08-01;;43.097500;0.706667;4670;17897;401;5
31499002;SAINT-LYS-SPC;SAINT-LYS;SPC-223-SAINT-LYS;2014-03-01;;43.504833;1.243833;5114;18343;189;5
31503001;ST-MARTORY-SPC;SAINT-MARTORY;SPC-222-St-Martory;2004-08-01;2011-10-25;43.142833;0.942833;4864;17944;316;5
31555017;TOULOUSE SAINT-MICHEL-SPC;TOULOUSE;SPC-222-Toulouse(Pont-Neuf);2004-08-01;;43.591500;1.438500;5273;18437;144;5
31555018;TOULOUSE PERIOLE-SPC;BALMA;SPC-222-Toulouse(Périole);2004-08-01;2021-11-23;43.628167;1.480167;5307;18477;144;5
32012001;AUBIET-SPC;AUBIET;SPC-222-Aubiet;2004-08-01;;43.646167;0.779167;4741;18506;173;5
32013008;AUCH-SPC;AUCH;SPC-222-Auch;2004-08-01;;43.665833;0.595167;4593;18531;130;5
32083001;CASTERA-VERDUZAN-SPC;CASTERA-VERDUZAN;SPC-222-Castera-Verduzan;2003-01-01;;43.804500;0.430500;4464;18688;110;5
32119004;EAUZE-SPC;EAUZE;SPC-222-Eauze;2006-01-01;;43.880333;0.102833;4202;18780;141;5
32132002;FLEURANCE-SPC;FLEURANCE;SPC-223-FLEURANCE;2014-03-01;;43.848000;0.671000;4659;18732;119;5
32147003;GIMONT-SPC;GIMONT;SPC-222-Gimont;2004-08-01;;43.629167;0.870000;4814;18486;179;5
32160002;L'ISLE-JOURDAIN-SPC;L'ISLE-JOURDAIN;SPC-222-L'isle-Jourdain;2004-08-01;;43.614167;1.075000;4980;18466;147;5
32173001;LABRIHE-SPC;LABRIHE;SPC-222-Labrihe;2004-08-01;2013-08-07;43.765833;0.867500;4815;18638;156;5
32192002;LANNUX-SPC;LANNUX;SPC-222-Lannux;2004-08-01;;43.646833;-0.234000;3923;18528;146;5
32208005;LECTOURE-SPC;LECTOURE;SPC-222-Lectoure;2004-08-01;;43.933833;0.611000;4612;18829;159;5
32213002;LOMBEZ-SPC;LOMBEZ;SPC-222-Lombez;2004-08-01;;43.475333;0.912333;4845;18314;171;5
32242007;MASSEUBE-SPC;MASSEUBE;SPC-222-Masseube;2004-08-01;;43.428333;0.585833;4580;18267;200;5
32249002;MAUVEZIN-SPC;MAUVEZIN;SPC-222-Mauvezin;1982-01-01;;43.730667;0.873667;4819;18599;120;5
32252003;MEILAN-SPC;MIELAN;SPC-222-Meilan;2004-08-01;2019-02-22;43.426167;0.291333;4341;18270;274;5
32256003;MIRANDE-SPC;MIRANDE;SPC-222-Mirande;2004-08-01;2022-01-06;43.515667;0.412167;4441;18368;162;5
32285002;MONTESQUIOU-SPC;MONTESQUIOU;SPC-222-Montesquiou;2010-01-01;;43.604500;0.338833;4384;18468;190;5
32290002;MONTREAL-SPC;MONTREAL;SPC-222-Montréal;2006-01-01;;43.950000;0.197167;4280;18855;115;5
32300001;ORBESSAN-SPC;ORBESSAN;SPC-222-Orbessan;2011-01-01;;43.543000;0.615167;4606;18394;152;5
32381001;SAINT-JEAN-LE-COMTAL-SPC;SAINT-JEAN-LE-COMTAL;SPC-222-St-Jean-le-Comtal;2010-01-01;;43.570333;0.538167;4545;18426;160;5
32382001;ST-JEAN-POUTGE-SPC;SAINT-JEAN-POUTGE;SPC-222-St-Jean-Poutge;2004-08-01;;43.723833;0.380333;4421;18600;111;5
32447001;PONTEJAC-SPC;TIRENT-PONTEJAC;SPC-222-Tirent-Pontejac;2011-01-01;;43.558333;0.796833;4754;18408;162;5
32462004;VIC-FEZENSAC-SPC;VIC-FEZENSAC;SPC-222-Vic-Fezensac;2004-08-01;;43.758667;0.304833;4361;18640;113;5
32464002;VILLECOMTAL-SUR-ARROS-SPC;VILLECOMTAL-SUR-ARROS;SPC-222-Villecomtal-sur-Arros;2004-08-01;;43.401167;0.196833;4264;18245;170;5
32466001;VIOZAN-SPC;VIOZAN;SPC-222-Viozan;2004-08-01;;43.394167;0.478333;4492;18231;226;5
33001001;ABZAC-SPC;ABZAC;SPC-222-Abzac;2004-08-01;2020-09-29;45.021667;-0.126000;4058;20054;27;5
33138002;COUTRAS-SPC;COUTRAS;SPC-222-Coutras;2004-08-01;2020-09-29;45.042167;-0.132333;4054;20077;15;5
33319002;PESSAC-SUR-DORDOGNE-SPC;PESSAC-SUR-DORDOGNE;SPC-222-Pessac-sur-Dordogne;2004-08-01;;44.819167;0.077167;4212;19824;18;5
34004001;AGEL-SPC;AGEL;SPC-222-Agel (34);2004-08-01;;43.342000;2.837167;6406;18157;99;5
34013002;ASPIRAN-SPC;ASPIRAN;SPC-223-Aspiran;1993-01-01;;43.568167;3.471000;6917;18414;25;5
34028004;BEDARIEUX-SPC;BEDARIEUX;SPC-223-Bédarieux;2004-08-01;2021-12-31;43.616667;3.157167;6663;18464;205;5
34032014;BEZIERS-SPC;BEZIERS;SPC-223-Béziers(Pont-Neuf);2004-08-01;2021-12-31;43.338333;3.208333;6708;18155;62;5
34044004;CABREROLLES-SPC;CABREROLLES;SPC-223-La Coquillade;2013-01-01;;43.557500;3.114500;6629;18398;668;5
34051002;CANET-SPC;CANET;SPC-223-Canet;2004-08-01;2012-12-31;43.598333;3.491833;6934;18447;34;5
34074002;CESSENON-SUR-ORB-1-SPC;CESSENON-SUR-ORB;SPC-222-Cessenon-1;2004-08-01;2018-04-17;43.450000;3.046667;6575;18278;60;5
34074003;LE-PUECH-SPC;CESSENON-SUR-ORB;SPC-222-Cessenon-2;2004-08-01;;43.426000;3.075333;6599;18252;180;5
34111002;GANGES-SPC;GANGES;SPC-223-Ganges;2004-08-01;2023-09-01;43.932333;3.702667;7098;18822;159;5
34114003;GIGNAC-SPC;GIGNAC;SPC-222-Gignac;2007-08-01;;43.663833;3.537500;6969;18521;69;5
34129001;3EME-ECLUSE-SPC;LATTES;SPC-223-Lattes;2008-02-02;2018-04-19;43.562833;3.895167;7261;18413;15;5
